source,target,score
IdnR,H-NS,0.0
IdnR,HU,0.0
IdnR,HdfR,0.0
IdnR,HipAB,0.0
IdnR,HipB,0.0
IdnR,HprR,0.0
IdnR,HyfR,0.0
IdnR,HypT,0.0
IdnR,IHF,0.0
IdnR,IclR,0.0
IdnR,IdnR,1.0
IdnR,IscR,0.0
IdnR,LacI,0.0
IdnR,LeuO,0.0
IdnR,LexA,0.0
IdnR,LldR,0.0
IdnR,Lrp,0.0
IdnR,LsrR,0.0
IdnR,MalI,0.0
IdnR,MalT,0.0
IdnR,MarA,0.0
IdnR,MarR,0.0
IdnR,McbR,0.0
IdnR,MelR,0.0
IdnR,MetJ,0.0
IdnR,MetR,0.0
IdnR,MhpR,0.0
IdnR,Mlc,0.0
IdnR,MlrA,0.0
IdnR,ModE,0.0
IdnR,MqsA,0.0
IdnR,MraZ,0.0
IdnR,MurR,0.0
IdnR,Nac,0.0
IdnR,NagC,0.0
IdnR,NanR,0.0
IdnR,NarL,0.0
IdnR,NarP,0.0
IdnR,NemR,0.0
IdnR,NhaR,0.0
IdnR,NikR,0.0
IdnR,NorR,0.0
IdnR,NrdR,0.0
IdnR,NsrR,0.0
IdnR,NtrC,0.0
IdnR,OmpR,0.0
IdnR,OxyR,0.0
IdnR,PaaX,0.0
IdnR,PdhR,0.0
IdnR,PepA,0.0
IdnR,PhoB,0.0
IdnR,PhoP,0.0
IdnR,PrpR,0.0
IdnR,PspF,0.0
IdnR,PurR,0.0
IdnR,PuuR,0.0
IdnR,QseB,0.0
IdnR,RbsR,0.0
IdnR,RcdA,0.0
IdnR,RcnR,0.0
IdnR,RcsAB,0.0
IdnR,RcsB,0.0
IdnR,RcsB-BglJ,0.0
IdnR,RelB,0.0
IdnR,RelB-RelE,0.0
IdnR,RhaR,0.0
IdnR,RhaS,0.0
IdnR,Rob,0.0
IdnR,RstA,0.0
IdnR,RtcR,0.0
IdnR,RutR,0.0
IdnR,SlyA,0.0
IdnR,SoxR,0.0
IdnR,SoxS,0.0
IdnR,SrlR,0.0
IdnR,StpA,0.0
IdnR,TdcA,0.0
IdnR,TdcR,0.0
IdnR,TorR,0.0
IdnR,TreR,0.0
IdnR,TyrR,0.0
IdnR,UidR,0.0
IdnR,UlaR,0.0
IdnR,UxuR,0.0
IdnR,XylR,0.0
IdnR,YdeO,0.0
IdnR,YiaJ,0.0
IdnR,ZraR,0.0
IdnR,Zur,0.0
IscR,AcrR,0.0
IscR,AdiY,0.0
IscR,AgaR,0.0
IscR,AppY,0.2
IscR,AraC,0.0
IscR,ArcA,0.030303030303030304
IscR,ArgP,0.0
IscR,ArgR,0.0
IscR,AscG,0.0
IscR,AtoC,0.0
IscR,BCCP,0.0
IscR,BaeR,0.0
IscR,BasR,0.0
IscR,BetI,0.0
IscR,CRP,0.0
IscR,CadC,0.0
IscR,CaiF,0.0
IscR,Cbl,0.0
IscR,CdaR,0.0
IscR,ChbR,0.0
IscR,CpxR,0.0
IscR,Cra,0.0
IscR,CreB,0.0
IscR,CsgD,0.0
IscR,CueR,0.0
IscR,CusR,0.0
IscR,CysB,0.0
IscR,CytR,0.0
IscR,DcuR,0.0
IscR,DeoR,0.0
IscR,DgoR,0.0
IscR,DnaA,0.0
IscR,DpiA,0.0
IscR,DsdC,0.0
IscR,EvgA,0.0
IscR,ExuR,0.0
IscR,FNR,0.019230769230769232
IscR,FabR,0.0
IscR,FadR,0.0
IscR,FhlA,0.0
IscR,Fis,0.03571428571428571
IscR,FlhDC,0.1111111111111111
IscR,FliZ,0.0
IscR,FucR,0.0
IscR,Fur,0.10526315789473684
IscR,GadE,0.0
IscR,GadE-RcsB,0.0
IscR,GadX,0.0
IscR,GalR,0.0
IscR,GalS,0.0
IscR,GatR,0.0
IscR,GcvA,0.0
IscR,GlaR,0.0
IscR,GlcC,0.0
IscR,GlpR,0.0
IscR,GlrR,0.0
IscR,GntR,0.0
IscR,GutM,0.0
IscR,H-NS,0.0
IscR,HU,0.0
IscR,HdfR,0.0
IscR,HipAB,0.0
IscR,HipB,0.0
IscR,HprR,0.0
IscR,HyfR,0.0
IscR,HypT,0.0
IscR,IHF,0.02702702702702703
IscR,IclR,0.0
IscR,IdnR,0.0
IscR,IscR,1.0
IscR,LacI,0.0
IscR,LeuO,0.0
IscR,LexA,0.0
IscR,LldR,0.0
IscR,Lrp,0.0
IscR,LsrR,0.0
IscR,MalI,0.0
IscR,MalT,0.0
IscR,MarA,0.0
IscR,MarR,0.0
IscR,McbR,0.0
IscR,MelR,0.0
IscR,MetJ,0.0
IscR,MetR,0.0
IscR,MhpR,0.0
IscR,Mlc,0.0
IscR,MlrA,0.0
IscR,ModE,0.09090909090909091
IscR,MqsA,0.0
IscR,MraZ,0.0
IscR,MurR,0.0
IscR,Nac,0.0
IscR,NagC,0.0
IscR,NanR,0.0
IscR,NarL,0.09090909090909091
IscR,NarP,0.2
IscR,NemR,0.0
IscR,NhaR,0.0
IscR,NikR,0.0
IscR,NorR,0.0
IscR,NrdR,0.16666666666666666
IscR,NsrR,0.1111111111111111
IscR,NtrC,0.0
IscR,OmpR,0.0
IscR,OxyR,0.1
IscR,PaaX,0.0
IscR,PdhR,0.0
IscR,PepA,0.0
IscR,PhoB,0.0
IscR,PhoP,0.0
IscR,PrpR,0.0
IscR,PspF,0.0
IscR,PurR,0.0
IscR,PuuR,0.0
IscR,QseB,0.0
IscR,RbsR,0.0
IscR,RcdA,0.0
IscR,RcnR,0.0
IscR,RcsAB,0.0
IscR,RcsB,0.0
IscR,RcsB-BglJ,0.0
IscR,RelB,0.0
IscR,RelB-RelE,0.0
IscR,RhaR,0.0
IscR,RhaS,0.0
IscR,Rob,0.0
IscR,RstA,0.0
IscR,RtcR,0.0
IscR,RutR,0.0
IscR,SlyA,0.0
IscR,SoxR,0.0
IscR,SoxS,0.0
IscR,SrlR,0.0
IscR,StpA,0.0
IscR,TdcA,0.0
IscR,TdcR,0.0
IscR,TorR,0.0
IscR,TreR,0.0
IscR,TyrR,0.0
IscR,UidR,0.0
IscR,UlaR,0.0
IscR,UxuR,0.0
IscR,XylR,0.0
IscR,YdeO,0.2
IscR,YiaJ,0.0
IscR,ZraR,0.0
IscR,Zur,0.0
LacI,AcrR,0.0
LacI,AdiY,0.0
LacI,AgaR,0.0
LacI,AppY,0.0
LacI,AraC,0.0
LacI,ArcA,0.0
LacI,ArgP,0.0
LacI,ArgR,0.0
LacI,AscG,0.0
LacI,AtoC,0.0
LacI,BCCP,0.0
LacI,BaeR,0.0
LacI,BasR,0.0
LacI,BetI,0.0
LacI,CRP,0.012048192771084338
LacI,CadC,0.0
LacI,CaiF,0.0
LacI,Cbl,0.0
LacI,CdaR,0.0
LacI,ChbR,0.0
LacI,CpxR,0.0
LacI,Cra,0.0
LacI,CreB,0.0
LacI,CsgD,0.0
LacI,CueR,0.0
LacI,CusR,0.0
LacI,CysB,0.0
LacI,CytR,0.0
LacI,DcuR,0.0
LacI,DeoR,0.0
LacI,DgoR,0.0
LacI,DnaA,0.0
LacI,DpiA,0.0
LacI,DsdC,0.0
LacI,EvgA,0.0
LacI,ExuR,0.0
LacI,FNR,0.0
LacI,FabR,0.0
LacI,FadR,0.0
LacI,FhlA,0.0
LacI,Fis,0.0
LacI,FlhDC,0.0
LacI,FliZ,0.0
LacI,FucR,0.0
LacI,Fur,0.0
LacI,GadE,0.0
LacI,GadE-RcsB,0.0
LacI,GadX,0.0
LacI,GalR,0.0
LacI,GalS,0.0
LacI,GatR,0.0
LacI,GcvA,0.0
LacI,GlaR,0.0
LacI,GlcC,0.0
LacI,GlpR,0.0
LacI,GlrR,0.0
LacI,GntR,0.0
LacI,GutM,0.0
LacI,H-NS,0.041666666666666664
LacI,HU,0.0
LacI,HdfR,0.0
LacI,HipAB,0.0
LacI,HipB,0.0
LacI,HprR,0.0
LacI,HyfR,0.0
LacI,HypT,0.0
LacI,IHF,0.0
LacI,IclR,0.0
LacI,IdnR,0.0
LacI,IscR,0.0
LacI,LacI,1.0
LacI,LeuO,0.0
LacI,LexA,0.0
LacI,LldR,0.0
LacI,Lrp,0.0
LacI,LsrR,0.0
LacI,MalI,0.0
LacI,MalT,0.0
LacI,MarA,0.0
LacI,MarR,0.0
LacI,McbR,0.0
LacI,MelR,0.0
LacI,MetJ,0.0
LacI,MetR,0.0
LacI,MhpR,0.0
LacI,Mlc,0.0
LacI,MlrA,0.0
LacI,ModE,0.0
LacI,MqsA,0.0
LacI,MraZ,0.0
LacI,MurR,0.0
LacI,Nac,0.0
LacI,NagC,0.0
LacI,NanR,0.0
LacI,NarL,0.0
LacI,NarP,0.0
LacI,NemR,0.0
LacI,NhaR,0.0
LacI,NikR,0.0
LacI,NorR,0.0
LacI,NrdR,0.0
LacI,NsrR,0.0
LacI,NtrC,0.0
LacI,OmpR,0.0
LacI,OxyR,0.0
LacI,PaaX,0.0
LacI,PdhR,0.0
LacI,PepA,0.0
LacI,PhoB,0.0
LacI,PhoP,0.0
LacI,PrpR,0.0
LacI,PspF,0.0
LacI,PurR,0.0
LacI,PuuR,0.0
LacI,QseB,0.0
LacI,RbsR,0.0
LacI,RcdA,0.0
LacI,RcnR,0.0
LacI,RcsAB,0.0
LacI,RcsB,0.0
LacI,RcsB-BglJ,0.0
LacI,RelB,0.0
LacI,RelB-RelE,0.0
LacI,RhaR,0.0
LacI,RhaS,0.0
LacI,Rob,0.0
LacI,RstA,0.0
LacI,RtcR,0.0
LacI,RutR,0.0
LacI,SlyA,0.0
LacI,SoxR,0.0
LacI,SoxS,0.0
LacI,SrlR,0.0
LacI,StpA,0.0
LacI,TdcA,0.0
LacI,TdcR,0.0
LacI,TorR,0.0
LacI,TreR,0.0
LacI,TyrR,0.0
LacI,UidR,0.0
LacI,UlaR,0.0
LacI,UxuR,0.0
LacI,XylR,0.0
LacI,YdeO,0.0
LacI,YiaJ,0.0
LacI,ZraR,0.0
LacI,Zur,0.0
LeuO,AcrR,0.0
LeuO,AdiY,0.0
LeuO,AgaR,0.0
LeuO,AppY,0.0
LeuO,AraC,0.0
LeuO,ArcA,0.0
LeuO,ArgP,0.0
LeuO,ArgR,0.0
LeuO,AscG,0.0
LeuO,AtoC,0.0
LeuO,BCCP,0.0
LeuO,BaeR,0.0
LeuO,BasR,0.0
LeuO,BetI,0.0
LeuO,CRP,0.024096385542168676
LeuO,CadC,0.0
LeuO,CaiF,0.0
LeuO,Cbl,0.0
LeuO,CdaR,0.0
LeuO,ChbR,0.0
LeuO,CpxR,0.0
LeuO,Cra,0.0
LeuO,CreB,0.0
LeuO,CsgD,0.0
LeuO,CueR,0.0
LeuO,CusR,0.0
LeuO,CysB,0.0
LeuO,CytR,0.0
LeuO,DcuR,0.0
LeuO,DeoR,0.0
LeuO,DgoR,0.0
LeuO,DnaA,0.0
LeuO,DpiA,0.0
LeuO,DsdC,0.0
LeuO,EvgA,0.0
LeuO,ExuR,0.0
LeuO,FNR,0.0
LeuO,FabR,0.0
LeuO,FadR,0.0
LeuO,FhlA,0.0
LeuO,Fis,0.038461538461538464
LeuO,FlhDC,0.0
LeuO,FliZ,0.0
LeuO,FucR,0.0
LeuO,Fur,0.0
LeuO,GadE,0.0
LeuO,GadE-RcsB,0.0
LeuO,GadX,0.0
LeuO,GalR,0.0
LeuO,GalS,0.0
LeuO,GatR,0.0
LeuO,GcvA,0.0
LeuO,GlaR,0.0
LeuO,GlcC,0.0
LeuO,GlpR,0.0
LeuO,GlrR,0.0
LeuO,GntR,0.0
LeuO,GutM,0.0
LeuO,H-NS,0.08333333333333333
LeuO,HU,0.0
LeuO,HdfR,0.0
LeuO,HipAB,0.0
LeuO,HipB,0.0
LeuO,HprR,0.0
LeuO,HyfR,0.0
LeuO,HypT,0.0
LeuO,IHF,0.0
LeuO,IclR,0.0
LeuO,IdnR,0.0
LeuO,IscR,0.0
LeuO,LacI,0.0
LeuO,LeuO,1.0
LeuO,LexA,0.0
LeuO,LldR,0.0
LeuO,Lrp,0.0
LeuO,LsrR,0.0
LeuO,MalI,0.0
LeuO,MalT,0.0
LeuO,MarA,0.0
LeuO,MarR,0.0
LeuO,McbR,0.0
LeuO,MelR,0.0
LeuO,MetJ,0.0
LeuO,MetR,0.0
LeuO,MhpR,0.0
LeuO,Mlc,0.0
LeuO,MlrA,0.0
LeuO,ModE,0.0
LeuO,MqsA,0.0
LeuO,MraZ,0.0
LeuO,MurR,0.0
LeuO,Nac,0.0
LeuO,NagC,0.0
LeuO,NanR,0.0
LeuO,NarL,0.0
LeuO,NarP,0.0
LeuO,NemR,0.0
LeuO,NhaR,0.0
LeuO,NikR,0.0
LeuO,NorR,0.0
LeuO,NrdR,0.0
LeuO,NsrR,0.0
LeuO,NtrC,0.0
LeuO,OmpR,0.0
LeuO,OxyR,0.0
LeuO,PaaX,0.0
LeuO,PdhR,0.0
LeuO,PepA,0.0
LeuO,PhoB,0.0
LeuO,PhoP,0.0
LeuO,PrpR,0.0
LeuO,PspF,0.0
LeuO,PurR,0.0
LeuO,PuuR,0.0
LeuO,QseB,0.0
LeuO,RbsR,0.0
LeuO,RcdA,0.0
LeuO,RcnR,0.0
LeuO,RcsAB,0.0
LeuO,RcsB,0.0
LeuO,RcsB-BglJ,0.5
LeuO,RelB,0.0
LeuO,RelB-RelE,0.0
LeuO,RhaR,0.0
LeuO,RhaS,0.0
LeuO,Rob,0.0
LeuO,RstA,0.0
LeuO,RtcR,0.0
LeuO,RutR,0.0
LeuO,SlyA,0.2
LeuO,SoxR,0.0
LeuO,SoxS,0.0
LeuO,SrlR,0.0
LeuO,StpA,0.5
LeuO,TdcA,0.0
LeuO,TdcR,0.0
LeuO,TorR,0.0
LeuO,TreR,0.0
LeuO,TyrR,0.0
LeuO,UidR,0.0
LeuO,UlaR,0.0
LeuO,UxuR,0.0
LeuO,XylR,0.0
LeuO,YdeO,0.0
LeuO,YiaJ,0.0
LeuO,ZraR,0.0
LeuO,Zur,0.0
LexA,AcrR,0.0
LexA,AdiY,0.0
LexA,AgaR,0.0
LexA,AppY,0.0
LexA,AraC,0.0
LexA,ArcA,0.03125
LexA,ArgP,0.0
LexA,ArgR,0.0
LexA,AscG,0.0
LexA,AtoC,0.0
LexA,BCCP,0.0
LexA,BaeR,0.0
LexA,BasR,0.0
LexA,BetI,0.0
LexA,CRP,0.0
LexA,CadC,0.0
LexA,CaiF,0.0
LexA,Cbl,0.0
LexA,CdaR,0.0
LexA,ChbR,0.0
LexA,CpxR,0.0
LexA,Cra,0.0
LexA,CreB,0.0
LexA,CsgD,0.0
LexA,CueR,0.0
LexA,CusR,0.0
LexA,CysB,0.0
LexA,CytR,0.0
LexA,DcuR,0.0
LexA,DeoR,0.0
LexA,DgoR,0.0
LexA,DnaA,0.16666666666666666
LexA,DpiA,0.0
LexA,DsdC,0.0
LexA,EvgA,0.0
LexA,ExuR,0.0
LexA,FNR,0.0
LexA,FabR,0.0
LexA,FadR,0.0
LexA,FhlA,0.0
LexA,Fis,0.0
LexA,FlhDC,0.0
LexA,FliZ,0.0
LexA,FucR,0.0
LexA,Fur,0.0
LexA,GadE,0.0
LexA,GadE-RcsB,0.0
LexA,GadX,0.0
LexA,GalR,0.0
LexA,GalS,0.0
LexA,GatR,0.0
LexA,GcvA,0.0
LexA,GlaR,0.0
LexA,GlcC,0.0
LexA,GlpR,0.0
LexA,GlrR,0.0
LexA,GntR,0.0
LexA,GutM,0.0
LexA,H-NS,0.0
LexA,HU,0.0
LexA,HdfR,0.0
LexA,HipAB,0.0
LexA,HipB,0.0
LexA,HprR,0.0
LexA,HyfR,0.0
LexA,HypT,0.0
LexA,IHF,0.0
LexA,IclR,0.0
LexA,IdnR,0.0
LexA,IscR,0.0
LexA,LacI,0.0
LexA,LeuO,0.0
LexA,LexA,1.0
LexA,LldR,0.0
LexA,Lrp,0.0
LexA,LsrR,0.0
LexA,MalI,0.0
LexA,MalT,0.0
LexA,MarA,0.0
LexA,MarR,0.0
LexA,McbR,0.0
LexA,MelR,0.0
LexA,MetJ,0.0
LexA,MetR,0.0
LexA,MhpR,0.0
LexA,Mlc,0.0
LexA,MlrA,0.0
LexA,ModE,0.0
LexA,MqsA,0.0
LexA,MraZ,0.25
LexA,MurR,0.0
LexA,Nac,0.0
LexA,NagC,0.0
LexA,NanR,0.0
LexA,NarL,0.0
LexA,NarP,0.0
LexA,NemR,0.0
LexA,NhaR,0.0
LexA,NikR,0.0
LexA,NorR,0.0
LexA,NrdR,0.0
LexA,NsrR,0.0
LexA,NtrC,0.0
LexA,OmpR,0.0
LexA,OxyR,0.0
LexA,PaaX,0.0
LexA,PdhR,0.14285714285714285
LexA,PepA,0.0
LexA,PhoB,0.0
LexA,PhoP,0.0
LexA,PrpR,0.0
LexA,PspF,0.0
LexA,PurR,0.0
LexA,PuuR,0.0
LexA,QseB,0.0
LexA,RbsR,0.0
LexA,RcdA,0.0
LexA,RcnR,0.0
LexA,RcsAB,0.0
LexA,RcsB,0.0
LexA,RcsB-BglJ,0.0
LexA,RelB,0.0
LexA,RelB-RelE,0.0
LexA,RhaR,0.0
LexA,RhaS,0.0
LexA,Rob,0.0
LexA,RstA,0.0
LexA,RtcR,0.0
LexA,RutR,0.0
LexA,SlyA,0.0
LexA,SoxR,0.0
LexA,SoxS,0.0
LexA,SrlR,0.0
LexA,StpA,0.0
LexA,TdcA,0.0
LexA,TdcR,0.0
LexA,TorR,0.0
LexA,TreR,0.0
LexA,TyrR,0.0
LexA,UidR,0.0
LexA,UlaR,0.0
LexA,UxuR,0.0
LexA,XylR,0.0
LexA,YdeO,0.0
LexA,YiaJ,0.0
LexA,ZraR,0.0
LexA,Zur,0.0
LldR,AcrR,0.0
LldR,AdiY,0.0
LldR,AgaR,0.0
LldR,AppY,0.0
LldR,AraC,0.0
LldR,ArcA,0.03333333333333333
LldR,ArgP,0.0
LldR,ArgR,0.0
LldR,AscG,0.0
LldR,AtoC,0.0
LldR,BCCP,0.0
LldR,BaeR,0.0
LldR,BasR,0.0
LldR,BetI,0.0
LldR,CRP,0.0
LldR,CadC,0.0
LldR,CaiF,0.0
LldR,Cbl,0.0
LldR,CdaR,0.0
LldR,ChbR,0.0
LldR,CpxR,0.0
LldR,Cra,0.0
LldR,CreB,0.0
LldR,CsgD,0.0
LldR,CueR,0.0
LldR,CusR,0.0
LldR,CysB,0.0
LldR,CytR,0.0
LldR,DcuR,0.0
LldR,DeoR,0.0
LldR,DgoR,0.0
LldR,DnaA,0.0
LldR,DpiA,0.0
LldR,DsdC,0.0
LldR,EvgA,0.0
LldR,ExuR,0.0
LldR,FNR,0.0
LldR,FabR,0.0
LldR,FadR,0.0
LldR,FhlA,0.0
LldR,Fis,0.0
LldR,FlhDC,0.0
LldR,FliZ,0.0
LldR,FucR,0.0
LldR,Fur,0.0
LldR,GadE,0.0
LldR,GadE-RcsB,0.0
LldR,GadX,0.0
LldR,GalR,0.0
LldR,GalS,0.0
LldR,GatR,0.0
LldR,GcvA,0.0
LldR,GlaR,0.0
LldR,GlcC,0.0
LldR,GlpR,0.0
LldR,GlrR,0.0
LldR,GntR,0.0
LldR,GutM,0.0
LldR,H-NS,0.0
LldR,HU,0.0
LldR,HdfR,0.0
LldR,HipAB,0.0
LldR,HipB,0.0
LldR,HprR,0.0
LldR,HyfR,0.0
LldR,HypT,0.0
LldR,IHF,0.0
LldR,IclR,0.0
LldR,IdnR,0.0
LldR,IscR,0.0
LldR,LacI,0.0
LldR,LeuO,0.0
LldR,LexA,0.0
LldR,LldR,1.0
LldR,Lrp,0.0
LldR,LsrR,0.0
LldR,MalI,0.0
LldR,MalT,0.0
LldR,MarA,0.0
LldR,MarR,0.0
LldR,McbR,0.0
LldR,MelR,0.0
LldR,MetJ,0.0
LldR,MetR,0.0
LldR,MhpR,0.0
LldR,Mlc,0.0
LldR,MlrA,0.0
LldR,ModE,0.0
LldR,MqsA,0.0
LldR,MraZ,0.0
LldR,MurR,0.0
LldR,Nac,0.0
LldR,NagC,0.0
LldR,NanR,0.0
LldR,NarL,0.0
LldR,NarP,0.0
LldR,NemR,0.0
LldR,NhaR,0.0
LldR,NikR,0.0
LldR,NorR,0.0
LldR,NrdR,0.0
LldR,NsrR,0.0
LldR,NtrC,0.0
LldR,OmpR,0.0
LldR,OxyR,0.0
LldR,PaaX,0.0
LldR,PdhR,0.0
LldR,PepA,0.0
LldR,PhoB,0.0
LldR,PhoP,0.0
LldR,PrpR,0.0
LldR,PspF,0.0
LldR,PurR,0.0
LldR,PuuR,0.0
LldR,QseB,0.0
LldR,RbsR,0.0
LldR,RcdA,0.0
LldR,RcnR,0.0
LldR,RcsAB,0.0
LldR,RcsB,0.0
LldR,RcsB-BglJ,0.0
LldR,RelB,0.0
LldR,RelB-RelE,0.0
LldR,RhaR,0.0
LldR,RhaS,0.0
LldR,Rob,0.0
LldR,RstA,0.0
LldR,RtcR,0.0
LldR,RutR,0.0
LldR,SlyA,0.0
LldR,SoxR,0.0
LldR,SoxS,0.0
LldR,SrlR,0.0
LldR,StpA,0.0
LldR,TdcA,0.0
LldR,TdcR,0.0
LldR,TorR,0.0
LldR,TreR,0.0
LldR,TyrR,0.0
LldR,UidR,0.0
LldR,UlaR,0.0
LldR,UxuR,0.0
LldR,XylR,0.0
LldR,YdeO,0.0
LldR,YiaJ,0.0
LldR,ZraR,0.0
LldR,Zur,0.0
Lrp,AcrR,0.0
Lrp,AdiY,0.1
Lrp,AgaR,0.0
Lrp,AppY,0.0
Lrp,AraC,0.0
Lrp,ArcA,0.05263157894736842
Lrp,ArgP,0.0
Lrp,ArgR,0.07692307692307693
Lrp,AscG,0.0
Lrp,AtoC,0.0
Lrp,BCCP,0.0
Lrp,BaeR,0.0
Lrp,BasR,0.0
Lrp,BetI,0.0
Lrp,CRP,0.056818181818181816
Lrp,CadC,0.1
Lrp,CaiF,0.0
Lrp,Cbl,0.0
Lrp,CdaR,0.0
Lrp,ChbR,0.0
Lrp,CpxR,0.0
Lrp,Cra,0.0
Lrp,CreB,0.0
Lrp,CsgD,0.0
Lrp,CueR,0.0
Lrp,CusR,0.0
Lrp,CysB,0.0
Lrp,CytR,0.0
Lrp,DcuR,0.0
Lrp,DeoR,0.0
Lrp,DgoR,0.0
Lrp,DnaA,0.0
Lrp,DpiA,0.0
Lrp,DsdC,0.0
Lrp,EvgA,0.0
Lrp,ExuR,0.0
Lrp,FNR,0.03508771929824561
Lrp,FabR,0.0
Lrp,FadR,0.0
Lrp,FhlA,0.0
Lrp,Fis,0.0
Lrp,FlhDC,0.0
Lrp,FliZ,0.0
Lrp,FucR,0.0
Lrp,Fur,0.08
Lrp,GadE,0.08333333333333333
Lrp,GadE-RcsB,0.1
Lrp,GadX,0.09090909090909091
Lrp,GalR,0.0
Lrp,GalS,0.0
Lrp,GatR,0.0
Lrp,GcvA,0.1
Lrp,GlaR,0.2
Lrp,GlcC,0.0
Lrp,GlpR,0.0
Lrp,GlrR,0.0
Lrp,GntR,0.0
Lrp,GutM,0.0
Lrp,H-NS,0.1724137931034483
Lrp,HU,0.0
Lrp,HdfR,0.1
Lrp,HipAB,0.0
Lrp,HipB,0.0
Lrp,HprR,0.0
Lrp,HyfR,0.0
Lrp,HypT,0.0
Lrp,IHF,0.07317073170731707
Lrp,IclR,0.0
Lrp,IdnR,0.0
Lrp,IscR,0.0
Lrp,LacI,0.0
Lrp,LeuO,0.0
Lrp,LexA,0.0
Lrp,LldR,0.0
Lrp,Lrp,1.0
Lrp,LsrR,0.0
Lrp,MalI,0.0
Lrp,MalT,0.0
Lrp,MarA,0.0
Lrp,MarR,0.0
Lrp,McbR,0.0
Lrp,MelR,0.0
Lrp,MetJ,0.0
Lrp,MetR,0.0
Lrp,MhpR,0.0
Lrp,Mlc,0.0
Lrp,MlrA,0.0
Lrp,ModE,0.058823529411764705
Lrp,MqsA,0.0
Lrp,MraZ,0.0
Lrp,MurR,0.0
Lrp,Nac,0.18181818181818182
Lrp,NagC,0.0
Lrp,NanR,0.0
Lrp,NarL,0.0
Lrp,NarP,0.0
Lrp,NemR,0.0
Lrp,NhaR,0.0
Lrp,NikR,0.0
Lrp,NorR,0.0
Lrp,NrdR,0.0
Lrp,NsrR,0.0
Lrp,NtrC,0.0
Lrp,OmpR,0.08333333333333333
Lrp,OxyR,0.0
Lrp,PaaX,0.0
Lrp,PdhR,0.0
Lrp,PepA,0.0
Lrp,PhoB,0.0
Lrp,PhoP,0.0
Lrp,PrpR,0.0
Lrp,PspF,0.0
Lrp,PurR,0.0625
Lrp,PuuR,0.0
Lrp,QseB,0.0
Lrp,RbsR,0.0
Lrp,RcdA,0.0
Lrp,RcnR,0.0
Lrp,RcsAB,0.0
Lrp,RcsB,0.0
Lrp,RcsB-BglJ,0.0
Lrp,RelB,0.0
Lrp,RelB-RelE,0.0
Lrp,RhaR,0.0
Lrp,RhaS,0.0
Lrp,Rob,0.0
Lrp,RstA,0.0
Lrp,RtcR,0.0
Lrp,RutR,0.0
Lrp,SlyA,0.0
Lrp,SoxR,0.0
Lrp,SoxS,0.0
Lrp,SrlR,0.0
Lrp,StpA,0.0
Lrp,TdcA,0.0
Lrp,TdcR,0.0
Lrp,TorR,0.0
Lrp,TreR,0.0
Lrp,TyrR,0.0
Lrp,UidR,0.0
Lrp,UlaR,0.0
Lrp,UxuR,0.0
Lrp,XylR,0.0
Lrp,YdeO,0.0
Lrp,YiaJ,0.0
Lrp,ZraR,0.0
Lrp,Zur,0.0
LsrR,AcrR,0.0
LsrR,AdiY,0.0
LsrR,AgaR,0.0
LsrR,AppY,0.0
LsrR,AraC,0.0
LsrR,ArcA,0.0
LsrR,ArgP,0.0
LsrR,ArgR,0.0
LsrR,AscG,0.0
LsrR,AtoC,0.0
LsrR,BCCP,0.0
LsrR,BaeR,0.0
LsrR,BasR,0.0
LsrR,BetI,0.0
LsrR,CRP,0.012048192771084338
LsrR,CadC,0.0
LsrR,CaiF,0.0
LsrR,Cbl,0.0
LsrR,CdaR,0.0
LsrR,ChbR,0.0
LsrR,CpxR,0.0
LsrR,Cra,0.0
LsrR,CreB,0.0
LsrR,CsgD,0.0
LsrR,CueR,0.0
LsrR,CusR,0.0
LsrR,CysB,0.0
LsrR,CytR,0.0
LsrR,DcuR,0.0
LsrR,DeoR,0.0
LsrR,DgoR,0.0
LsrR,DnaA,0.0
LsrR,DpiA,0.0
LsrR,DsdC,0.0
LsrR,EvgA,0.0
LsrR,ExuR,0.0
LsrR,FNR,0.0
LsrR,FabR,0.0
LsrR,FadR,0.0
LsrR,FhlA,0.0
LsrR,Fis,0.0
LsrR,FlhDC,0.0
LsrR,FliZ,0.0
LsrR,FucR,0.0
LsrR,Fur,0.0
LsrR,GadE,0.0
LsrR,GadE-RcsB,0.0
LsrR,GadX,0.0
LsrR,GalR,0.0
LsrR,GalS,0.0
LsrR,GatR,0.0
LsrR,GcvA,0.0
LsrR,GlaR,0.0
LsrR,GlcC,0.0
LsrR,GlpR,0.0
LsrR,GlrR,0.0
LsrR,GntR,0.0
LsrR,GutM,0.0
LsrR,H-NS,0.0
LsrR,HU,0.0
LsrR,HdfR,0.0
LsrR,HipAB,0.0
LsrR,HipB,0.0
LsrR,HprR,0.0
LsrR,HyfR,0.0
LsrR,HypT,0.0
LsrR,IHF,0.0
LsrR,IclR,0.0
LsrR,IdnR,0.0
LsrR,IscR,0.0
LsrR,LacI,0.0
LsrR,LeuO,0.0
LsrR,LexA,0.0
LsrR,LldR,0.0
LsrR,Lrp,0.0
LsrR,LsrR,1.0
LsrR,MalI,0.0
LsrR,MalT,0.0
LsrR,MarA,0.0
LsrR,MarR,0.0
LsrR,McbR,0.0
LsrR,MelR,0.0
LsrR,MetJ,0.0
LsrR,MetR,0.0
LsrR,MhpR,0.0
LsrR,Mlc,0.0
LsrR,MlrA,0.0
