source	target
GO:0016462	GO:0047734
GO:0016462	GO:0010945
GO:0016462	GO:0052842
GO:0016462	GO:0009678
GO:0016462	GO:0000810
GO:0016462	GO:0047874
GO:0016462	GO:0008486
GO:0016462	GO:0002145
GO:0016462	GO:0047430
GO:0016462	GO:0047624
GO:0016462	GO:0097382
GO:0016462	GO:0000298
GO:0016462	GO:0043135
GO:0016462	GO:0052840
GO:2000144	GO:0060261
GO:2001023	GO:1904624
GO:2001023	GO:1900926
GO:2001023	GO:1900923
GO:2001023	GO:1905624
GO:2001023	GO:1900929
GO:2001023	GO:0051631
GO:2001023	GO:0002036
GO:2001023	GO:2001025
GO:2001023	GO:1905407
GO:2001023	GO:0014059
GO:2001023	GO:0014056
GO:2001023	GO:2001038
GO:2001023	GO:1900321
GO:2001023	GO:0051584
GO:2001023	GO:0032249
GO:2001023	GO:1905735
GO:2001023	GO:1905529
GO:2001023	GO:0010963
GO:2001023	GO:1902272
GO:2001023	GO:0051462
GO:2001023	GO:0070926
GO:2001023	GO:1901416
GO:2001023	GO:2001024
GO:2001023	GO:2000870
GO:2001023	GO:1905008
GO:2001023	GO:1901034
GO:2001023	GO:1901454
GO:2001023	GO:1905699
GO:2001023	GO:2000867
GO:2001023	GO:1904362
GO:2001023	GO:1901460
GO:0051205	GO:0071210
GO:0051205	GO:0051204
GO:0051205	GO:0098737
GO:0051205	GO:0045048
GO:0030674	GO:1990644
GO:0030674	GO:0097020
GO:0030674	GO:0098748
GO:0030674	GO:0005070
GO:0030674	GO:0008269
GO:0030674	GO:0035656
GO:0030674	GO:0005068
GO:0030674	GO:0008093
GO:0030674	GO:0019895
GO:0030674	GO:1990756
GO:0030674	GO:0005091
GO:0045203	GO:0036419
GO:0006468	GO:0007258
GO:0006468	GO:0007252
GO:0006468	GO:0002030
GO:0006468	GO:0070816
GO:0006468	GO:0018109
GO:0006468	GO:0018217
GO:0006468	GO:0100002
GO:0006468	GO:0016572
GO:0006468	GO:0018218
GO:0006468	GO:0006975
GO:0006468	GO:0007182
GO:0006468	GO:0018107
GO:0006468	GO:0031289
GO:0006468	GO:0060389
GO:0006468	GO:0010998
GO:0016868	GO:0004610
GO:0016868	GO:0050188
GO:0016868	GO:0004619
GO:0016868	GO:0004082
GO:0071310	GO:0036245
GO:0071310	GO:0035967
GO:0071310	GO:0071407
GO:0071310	GO:0097306
GO:0071310	GO:0072721
GO:0071310	GO:0071363
GO:0071310	GO:0072736
GO:0071310	GO:0071345
GO:0071310	GO:0072729
GO:0071310	GO:0071406
GO:0071310	GO:0071396
GO:0071310	GO:0071308
GO:0071310	GO:0071417
GO:0071310	GO:0071444
GO:0071310	GO:0072756
GO:0071310	GO:0097238
GO:0071310	GO:0072703
GO:0071310	GO:0072760
GO:0071310	GO:0032870
GO:0071310	GO:0072707
GO:0071310	GO:0071322
GO:0071310	GO:0097316
GO:0071310	GO:0071311
GO:0071310	GO:0036471
GO:0071310	GO:0071227
GO:0004673	GO:0008256
GO:0004673	GO:0009784
GO:0004673	GO:0008257
GO:0016772	GO:0016774
GO:0016772	GO:0061547
GO:0016772	GO:0016781
GO:0016772	GO:0016775
GO:0015031	GO:0034436
GO:0015031	GO:0007038
GO:0015031	GO:0051808
GO:0015031	GO:0033572
GO:0015031	GO:0072322
GO:0015031	GO:0071828
GO:0015031	GO:0070086
GO:0015031	GO:0036372
GO:0015031	GO:0043001
GO:0015031	GO:0099118
GO:0015031	GO:0033571
GO:0015031	GO:0071693
GO:0015833	GO:0002790
GO:0015833	GO:0000770
GO:0015833	GO:0046968
GO:0015833	GO:1905431
GO:0015833	GO:0071993
GO:0015833	GO:0042893
GO:0035442	GO:0140206
GO:0035442	GO:1902604
GO:0071916	GO:0042933
GO:0016758	GO:0102423
GO:0016758	GO:0102462
GO:0016758	GO:0050053
GO:0016758	GO:0102584
GO:0016758	GO:0102154
GO:0016758	GO:0102421
GO:0016758	GO:0102830
GO:0016758	GO:0102156
GO:0016758	GO:0102514
GO:0016758	GO:0051566
GO:0016758	GO:0102203
GO:0016758	GO:0102205
GO:0016758	GO:0102894
GO:0016758	GO:0102659
GO:0016758	GO:0102505
GO:0016758	GO:0033201
GO:0016758	GO:0102377
GO:0016758	GO:0102697
GO:0016758	GO:0102500
GO:0016758	GO:0047669
GO:0016758	GO:0103078
GO:0016758	GO:0102381
GO:0016758	GO:0102921
GO:0016758	GO:0102688
GO:0016758	GO:0102833
GO:0016758	GO:0043750
GO:0016758	GO:0102687
GO:0016758	GO:0102808
GO:0016758	GO:0102499
GO:0016758	GO:0102240
GO:0016758	GO:0102935
GO:0016758	GO:0102415
GO:0016758	GO:0102751
GO:0016758	GO:0102587
GO:0016758	GO:0102383
GO:0016758	GO:0050103
GO:0016758	GO:0102690
GO:0016758	GO:0102202
GO:0016758	GO:0102891
GO:0016758	GO:0102610
GO:0016758	GO:0047244
GO:0016758	GO:0102809
GO:0016758	GO:0102944
GO:0016758	GO:0102511
GO:0016758	GO:0102460
GO:0016758	GO:0102425
GO:0016758	GO:0050501
GO:0016758	GO:0102484
GO:0016758	GO:0102832
GO:0016758	GO:0102724
GO:0016758	GO:0102384
GO:0016758	GO:0102362
GO:0016758	GO:0102411
GO:0016758	GO:0102380
GO:0016758	GO:0102418
GO:0016758	GO:0102360
GO:0016758	GO:0102870
GO:0016758	GO:0102695
GO:0016758	GO:0102504
GO:0016758	GO:0047257
GO:0016758	GO:0050057
GO:0016758	GO:0102827
GO:0016758	GO:0103101
GO:0016758	GO:0103011
GO:0016758	GO:0102825
GO:0016758	GO:0046510
GO:0016758	GO:0102807
GO:0016758	GO:0102937
GO:0016758	GO:0102513
GO:0016758	GO:0102506
GO:0016758	GO:0102468
GO:0016758	GO:0102417
GO:0016758	GO:0102828
GO:0016758	GO:0102693
GO:0016758	GO:0102515
GO:0016758	GO:0102493
GO:0016758	GO:0047241
GO:0016758	GO:0102986
GO:0016758	GO:0102996
GO:0016758	GO:0102590
GO:0016758	GO:0102790
GO:0016758	GO:0102704
GO:0016758	GO:0103000
GO:0016758	GO:0102949
GO:0016758	GO:0102824
GO:0016758	GO:0047600
GO:0016758	GO:0047211
GO:0016758	GO:0102422
GO:0016758	GO:0103102
GO:0016758	GO:0102159
GO:0016758	GO:0102516
GO:0016758	GO:0004576
GO:0016758	GO:0102696
GO:0016758	GO:0019112
GO:0016758	GO:0047643
GO:0016758	GO:0102813
GO:0016758	GO:0102319
GO:0016758	GO:0102426
GO:0016758	GO:0102970
GO:0016758	GO:0102936
GO:0016758	GO:0102473
GO:0016758	GO:0102823
GO:0016758	GO:0102999
GO:0016758	GO:0102428
GO:0016758	GO:0102927
GO:0016758	GO:0102241
GO:0016758	GO:0102925
GO:0016758	GO:0050420
GO:0016758	GO:0103064
GO:0016758	GO:0102378
GO:0016758	GO:0102776
GO:0016758	GO:0102510
GO:0016758	GO:0102593
GO:0016758	GO:0102382
GO:0016758	GO:0102689
GO:0016758	GO:0102457
GO:0016758	GO:0102461
GO:0016758	GO:0102163
GO:0016758	GO:0050738
GO:0016758	GO:0102769
GO:0016758	GO:0102424
GO:0016758	GO:0102096
GO:0016758	GO:0103077
GO:0016758	GO:0102890
GO:0016758	GO:0102470
GO:0016758	GO:0046527
GO:0016758	GO:0047725
GO:0016758	GO:0102829
GO:0016758	GO:0102410
GO:0016758	GO:0102454
GO:0016758	GO:0102463
GO:0016758	GO:0103100
GO:0016758	GO:0102892
GO:0016758	GO:0050504
GO:0016758	GO:0102793
GO:0016758	GO:0102335
GO:0016758	GO:0102359
GO:0016758	GO:0103059
GO:0016758	GO:0102361
GO:0016758	GO:0047230
GO:0016758	GO:0102691
GO:0016758	GO:0102686
GO:0016758	GO:0045140
GO:0016758	GO:0008376
GO:0016758	GO:0102416
GO:0016758	GO:0102160
GO:0016758	GO:0008755
GO:0016758	GO:0008378
GO:0016758	GO:0102467
GO:0016758	GO:0047262
GO:0016758	GO:0102611
GO:0016758	GO:0102694
GO:0016758	GO:0102945
GO:0016758	GO:0043895
GO:0016758	GO:0102692
GO:0016758	GO:0047657
GO:0016758	GO:0102893
GO:0016758	GO:0102507
GO:0016758	GO:0103107
GO:0016758	GO:0102869
GO:0016758	GO:0102318
GO:0016758	GO:0102948
GO:0016758	GO:0102816
GO:0016758	GO:0047849
GO:0016758	GO:0102752
GO:0016758	GO:0102710
GO:0016758	GO:0102474
GO:0016758	GO:0102455
GO:0016758	GO:0102429
GO:0016758	GO:0102250
GO:0016758	GO:0102952
GO:0016758	GO:0103099
GO:0016758	GO:0033835
GO:0016758	GO:0102723
GO:0016758	GO:0102928
GO:0016758	GO:0102789
GO:0016758	GO:0102926
GO:0016758	GO:0102456
GO:0016758	GO:0103106
GO:0016758	GO:0102956
GO:0016758	GO:0103103
GO:0016758	GO:0103058
GO:0016758	GO:0102685
GO:0016758	GO:0103060
GO:0016758	GO:0102946
GO:0016758	GO:0102458
GO:0016758	GO:0000030
GO:0016758	GO:0102414
GO:0016758	GO:0102512
GO:0016758	GO:0102379
GO:0016758	GO:0102479
GO:0016758	GO:0102826
GO:0016758	GO:0102831
GO:0016758	GO:0047260
GO:0009898	GO:1990780
GO:0009898	GO:0098592
GO:0030244	GO:0052324
GO:0051782	GO:0045769
GO:0051782	GO:0044865
GO:0051782	GO:0045781
GO:0051782	GO:2001042
GO:0051782	GO:1904676
GO:0060187	GO:0090712
GO:0060187	GO:1990901
GO:0060187	GO:0044225
GO:0060187	GO:0044226
GO:0060187	GO:1990902
GO:0005576	GO:0048046
GO:0005576	GO:0098595
GO:0005576	GO:0043083
GO:0005576	GO:0099544
GO:0044010	GO:0044407
GO:0044010	GO:0090606
GO:0061077	GO:0061992
GO:0061077	GO:0051086
GO:0015220	GO:0033266
GO:0015220	GO:0005307
GO:0015926	GO:0033933
GO:0015926	GO:0004573
GO:0015926	GO:0050081
GO:0015926	GO:0043896
GO:0015926	GO:0090599
GO:0015926	GO:0047539
GO:0015926	GO:0004339
GO:0015926	GO:0047402
GO:0015926	GO:0051118
GO:0003723	GO:0070883
GO:0003723	GO:0042835
GO:0003723	GO:0035613
GO:0003723	GO:0000339
GO:0003723	GO:0002151
GO:0003723	GO:0061980
GO:0003723	GO:1990247
GO:0003723	GO:1904678
GO:0003723	GO:0070034
GO:0003723	GO:0008312
GO:0003723	GO:0030515
GO:0003723	GO:0061752
GO:0003723	GO:0034584
GO:0003723	GO:0008135
GO:0003723	GO:0070878
GO:0003723	GO:0000498
GO:0003723	GO:0001069
GO:0003723	GO:0033204
GO:0003723	GO:1990605
GO:0003723	GO:0036002
GO:0003723	GO:0071208
GO:0003723	GO:0034583
GO:0003723	GO:0017069
GO:0015144	GO:0015576
GO:0015144	GO:0015575
GO:0015144	GO:0042876
GO:0015144	GO:0015167
GO:0015144	GO:0015157
GO:0015144	GO:0042879
GO:0015144	GO:0051474
GO:0015144	GO:0043211
GO:0015144	GO:0051477
GO:0015144	GO:0015577
GO:0015144	GO:0015159
GO:0015288	GO:0015474
GO:0015288	GO:0000269
GO:0015774	GO:0042955
GO:0015774	GO:0042899
GO:0015774	GO:0015775
GO:0015774	GO:0015776
GO:0031230	GO:0036418
GO:0031230	GO:0031243
GO:0046930	GO:0005757
GO:0046930	GO:0005579
GO:0046930	GO:0036053
GO:0009314	GO:0071478
GO:0009251	GO:2000890
GO:0009251	GO:1900726
GO:0009251	GO:0051678
GO:0009251	GO:0051275
GO:0009251	GO:2000899
GO:0009251	GO:0005983
GO:0009251	GO:1901027
GO:0010340	GO:0010341
GO:0010340	GO:0051998
GO:0052689	GO:0050293
GO:0052689	GO:0047745
GO:0052689	GO:0018732
GO:0052689	GO:0080030
GO:0052689	GO:0052740
GO:0052689	GO:0034892
GO:0052689	GO:0003847
GO:0052689	GO:0047374
GO:0052689	GO:0004341
GO:0052689	GO:0050529
GO:0052689	GO:0047615
GO:0052689	GO:0047570
GO:0052689	GO:0004771
GO:0052689	GO:0047845
GO:0052689	GO:0052793
GO:0052689	GO:0061685
GO:0052689	GO:0047739
GO:0052689	GO:0047585
GO:0052689	GO:0047520
GO:0052689	GO:0004806
GO:0052689	GO:0102140
GO:0052689	GO:0043908
GO:0052689	GO:0080031
GO:0052689	GO:0047658
GO:0052689	GO:0004064
GO:0052689	GO:0102998
GO:0052689	GO:0052797
GO:0052689	GO:0050160
GO:0052689	GO:0050033
GO:0052689	GO:0047908
GO:0052689	GO:0047554
GO:0052689	GO:0018733
GO:0052689	GO:0102568
GO:0052689	GO:0102545
GO:0052689	GO:0102209
GO:0052689	GO:0102259
GO:0052689	GO:0050285
GO:0052689	GO:0102257
GO:0052689	GO:0050357
GO:0052689	GO:0047373
GO:0052689	GO:0047619
GO:0052689	GO:0047856
GO:0052689	GO:0080124
GO:0052689	GO:0050490
GO:0052689	GO:0047746
GO:0052689	GO:1990699
GO:0052689	GO:0047989
GO:0052689	GO:0004453
GO:0052689	GO:0050402
GO:0052689	GO:0047378
GO:0052689	GO:0102355
GO:0052689	GO:0102197
GO:0052689	GO:0050349
GO:0052689	GO:0046555
GO:0052689	GO:0052885
GO:0052689	GO:0050398
GO:0052689	GO:0008806
GO:0052689	GO:0047741
GO:0052689	GO:0043905
GO:0052689	GO:0052739
GO:0052689	GO:0050389
GO:0052689	GO:0047583
GO:0052689	GO:0004104
GO:0052689	GO:0030599
GO:0052689	GO:0030339
GO:0052689	GO:0102258
GO:0052689	GO:0047372
GO:0052689	GO:0102390
GO:0052689	GO:0050253
GO:0052689	GO:0052884
GO:0052689	GO:0102543
GO:0052689	GO:0052772
GO:0052689	GO:0047714
GO:0052689	GO:0047815
GO:0052689	GO:0102530
GO:0052689	GO:0035560
GO:0052689	GO:0046573
GO:0052689	GO:0102567
GO:0052689	GO:0050318
GO:0052689	GO:0047593
GO:0052689	GO:0102549
GO:0052689	GO:0102293
GO:0052689	GO:0050525
GO:0052689	GO:0047377
GO:0052689	GO:0018734
GO:0052689	GO:0033878
GO:0052689	GO:0030600
GO:0052689	GO:0047610
GO:0052689	GO:0047376
GO:0052689	GO:0050527
GO:0052689	GO:0050055
GO:0052689	GO:0050185
GO:0052689	GO:0033879
GO:0052689	GO:0047709
GO:0052689	GO:0018731
GO:0052689	GO:0052790
GO:0052689	GO:0050528
GO:0052689	GO:0051723
GO:0052689	GO:0047375
GO:0052689	GO:0050181
GO:0052689	GO:0080032
GO:0052689	GO:0050021
GO:0052689	GO:0102542
GO:0015878	GO:1905135
GO:0000027	GO:1902775
GO:0009408	GO:0010286
GO:0009408	GO:0036168
GO:0009409	GO:0050826
GO:0009409	GO:0010048
GO:0009409	GO:0009631
GO:0009305	GO:0071110
GO:0009305	GO:0018054
GO:0009637	GO:0010244
GO:0009637	GO:0055121
GO:0009637	GO:0009906
GO:0009637	GO:0071483
GO:0009637	GO:0009638
GO:0070491	GO:0001103
GO:0098655	GO:1903803
GO:0098655	GO:1904983
GO:0098655	GO:0090455
GO:0098655	GO:1903804
GO:0098655	GO:1904557
GO:0098655	GO:1903808
GO:0098655	GO:1903807
GO:0098655	GO:1903090
GO:0098655	GO:0098718
GO:0098655	GO:0030974
GO:0098655	GO:0090516
GO:0098655	GO:1904556
GO:0098655	GO:0090514
GO:0098655	GO:1903713
GO:0098655	GO:0098662
GO:0098655	GO:1903692
GO:1903785	GO:0110101
GO:1903785	GO:1903805
GO:0010468	GO:1902796
GO:0010468	GO:0010793
GO:0010468	GO:0050684
GO:0010468	GO:2000232
GO:0010468	GO:0032922
GO:0010468	GO:0036206
GO:0010468	GO:0043484
GO:0010468	GO:0040029
GO:0010468	GO:1900095
GO:0010468	GO:0002331
GO:0010468	GO:0060968
GO:0010468	GO:1903317
GO:0010468	GO:0061013
GO:0010468	GO:2000235
GO:0010468	GO:0007468
GO:1900190	GO:1900187
GO:1900190	GO:1900228
GO:0035461	GO:1903090
GO:0035461	GO:1903092
GO:0035461	GO:0071939
GO:0035461	GO:0098838
GO:0035461	GO:1903091
GO:0035461	GO:1905135
GO:0035461	GO:0098717
GO:0019898	GO:0031312
GO:0019898	GO:0031244
GO:0019898	GO:0035448
GO:0022857	GO:0042910
GO:0022857	GO:0022803
GO:0022857	GO:0090482
GO:0022857	GO:0033569
GO:0022857	GO:0051184
GO:0022857	GO:0015318
GO:0022857	GO:0072349
GO:0022857	GO:0080161
GO:0022857	GO:0042887
GO:0022857	GO:0015548
GO:0022857	GO:0071917
GO:0022857	GO:0015605
GO:0022857	GO:0005342
GO:0022857	GO:1901505
GO:0022857	GO:0042971
GO:0022857	GO:0022884
GO:0022857	GO:0015203
GO:0022857	GO:0015604
GO:0022857	GO:1901474
GO:0022857	GO:0015152
GO:0022857	GO:0010290
GO:0022857	GO:0015932
GO:0022857	GO:0015621
GO:0022857	GO:1901513
GO:0022857	GO:1901375
GO:0022857	GO:1901515
GO:0022857	GO:0017077
GO:0042626	GO:0042625
GO:0042626	GO:0043216
GO:0042626	GO:0102025
GO:0042626	GO:0005395
GO:0042626	GO:0015615
GO:0042626	GO:0102023
GO:0042626	GO:0102908
GO:0042626	GO:0103116
GO:0042626	GO:0015418
GO:0042626	GO:0015441
GO:0042626	GO:0015619
GO:0042626	GO:0015439
GO:0042626	GO:0102026
GO:0042626	GO:0033283
GO:0042626	GO:0015438
GO:0042626	GO:0015623
GO:0042626	GO:1901242
GO:0042626	GO:1905948
GO:0042626	GO:0043225
GO:0042626	GO:0033225
GO:0042626	GO:0015436
GO:0042626	GO:0048502
GO:0042626	GO:0033220
GO:0042626	GO:0070812
GO:0042626	GO:0031263
GO:0042626	GO:1901514
GO:0042626	GO:0008558
GO:0042626	GO:0103113
GO:0042626	GO:0043211
GO:0042626	GO:0071997
GO:0042626	GO:0102016
GO:0051920	GO:0072541
GO:0051920	GO:0033196
GO:0009236	GO:0019251
GO:0006554	GO:0019476
GO:0006554	GO:0019477
GO:1903401	GO:1904916
GO:1903401	GO:0097639
GO:1903401	GO:0089707
GO:1903401	GO:0090517
GO:0052890	GO:0102393
GO:0052890	GO:0004085
GO:0052890	GO:0102961
GO:0052890	GO:0102223
GO:0052890	GO:0102035
GO:0052890	GO:0102962
GO:0052890	GO:0102225
GO:0016836	GO:0034581
GO:0016836	GO:0018818
GO:0016836	GO:0047780
GO:0016836	GO:0050015
GO:0016836	GO:0102645
GO:0016836	GO:0034890
GO:0016836	GO:0102343
GO:0016836	GO:0120092
GO:0016836	GO:0050548
GO:0016836	GO:0052633
GO:0016836	GO:0017051
GO:0016836	GO:0047929
GO:0016836	GO:0004409
GO:0016836	GO:0050114
GO:0016836	GO:0047587
GO:0016836	GO:0102161
GO:0016836	GO:0047820
GO:0016836	GO:0034829
GO:0016836	GO:0052684
GO:0016836	GO:0033991
GO:0016836	GO:0102344
GO:0016836	GO:0050315
GO:0016836	GO:0034904
GO:0016836	GO:0102896
GO:0016836	GO:0033989
GO:0016836	GO:0018808
GO:0016836	GO:0018823
GO:0016836	GO:0050474
GO:0016836	GO:0050377
GO:0016836	GO:0050549
GO:0016836	GO:0050346
GO:0016836	GO:0047510
GO:0016836	GO:0033992
GO:0016836	GO:0102643
GO:0016836	GO:0050075
GO:0016836	GO:0034917
GO:0016836	GO:0047987
GO:0016836	GO:0047558
GO:0016836	GO:0018809
GO:0016836	GO:0030196
GO:0016836	GO:0018820
GO:0016836	GO:0004122
GO:0016836	GO:0016508
GO:0016836	GO:0050215
GO:0016836	GO:0047675
GO:0016836	GO:0043956
GO:0016836	GO:0102073
GO:0016836	GO:0034856
GO:0016836	GO:0034846
GO:0016836	GO:0018816
GO:0016836	GO:0043748
GO:0016836	GO:0102477
GO:0016836	GO:0047453
GO:0016836	GO:0047449
GO:0016836	GO:0008659
GO:0016836	GO:0003859
GO:0016836	GO:0008730
GO:0016836	GO:0047769
GO:0016836	GO:0050020
GO:0016836	GO:0046565
GO:0016836	GO:0018807
GO:0016836	GO:0102074
GO:0016836	GO:0043960
GO:0016836	GO:0051909
GO:0016836	GO:0102475
GO:0016836	GO:0102646
GO:0016836	GO:0033990
GO:0016836	GO:0033987
GO:0016836	GO:0050023
GO:0016836	GO:0102471
GO:0016836	GO:0043881
GO:0016836	GO:0050079
GO:0016836	GO:0102434
GO:0016836	GO:0004490
GO:0016836	GO:0018817
GO:0016836	GO:0018810
GO:0016836	GO:0033988
GO:0016836	GO:0102895
GO:0016836	GO:0043717
GO:0016836	GO:1990422
GO:0016836	GO:0080023
GO:0016836	GO:0016153
GO:0016836	GO:0018812
GO:0016836	GO:0047508
GO:0016836	GO:1990594
GO:0016836	GO:0047454
GO:0016836	GO:0050011
GO:0016836	GO:0102345
GO:0016836	GO:0098605
GO:0016836	GO:0018822
GO:0016836	GO:0047818
GO:0016836	GO:0047584
GO:0016836	GO:0102644
GO:0016836	GO:0043724
GO:0016836	GO:0008124
GO:0016836	GO:0034867
GO:0016836	GO:0018811
GO:0016836	GO:0102075
GO:0016836	GO:0034839
GO:0016836	GO:0030411
GO:0016836	GO:0047868
GO:0016836	GO:0050202
GO:0016836	GO:0046570
GO:0016836	GO:0047452
GO:0016836	GO:0102346
GO:0016836	GO:0034953
GO:0016836	GO:0050151
GO:0016836	GO:0043725
GO:0016836	GO:0034578
GO:0016836	GO:0009978
GO:0016836	GO:0050005
GO:0016836	GO:0050234
GO:0016836	GO:0047455
GO:0016836	GO:0018813
GO:0016836	GO:0018819
GO:0016836	GO:0034561
GO:0016836	GO:0046405
GO:0016836	GO:0019171
GO:0016836	GO:0043721
GO:0016836	GO:0047448
GO:0016836	GO:0102245
GO:0016836	GO:0102158
GO:0016836	GO:0018815
GO:0016836	GO:0047733
GO:0016853	GO:0009385
GO:0016853	GO:0016854
GO:0016853	GO:0016872
GO:0016853	GO:0050335
GO:0016853	GO:0097260
GO:0016853	GO:0070284
GO:0016853	GO:0051120
GO:0016853	GO:0016860
GO:0016853	GO:0016859
GO:0016853	GO:0043800
GO:0009437	GO:0045329
GO:0009437	GO:0019254
GO:0015226	GO:1901235
GO:0015879	GO:1900749
GO:0019856	GO:0046107
GO:0019856	GO:0046106
GO:0019856	GO:0046089
GO:0003676	GO:0001067
GO:0003676	GO:0097617
GO:0003676	GO:0000496
GO:0003676	GO:0090079
GO:0004519	GO:0016893
GO:0004519	GO:0016894
GO:0004520	GO:0048256
GO:0004520	GO:0044824
GO:0004520	GO:0009381
GO:0004520	GO:0016889
GO:0004520	GO:0016890
GO:0090305	GO:1990731
GO:0090305	GO:0031087
GO:0090305	GO:0042138
GO:0090305	GO:0019071
GO:0090305	GO:0000728
GO:0000014	GO:1990601
GO:0000014	GO:1990599
GO:0000737	GO:0006309
GO:0003690	GO:0003691
GO:0003690	GO:0097100
GO:0003690	GO:0003692
GO:0004004	GO:0032575
GO:0004386	GO:0070035
GO:0004518	GO:0008946
GO:0004527	GO:0016797
GO:0004527	GO:0004528
GO:0004527	GO:0016796
GO:0008296	GO:0008311
GO:0033680	GO:0033682
GO:0033680	GO:0033681
GO:0004521	GO:0039594
GO:0006396	GO:0031123
GO:0006396	GO:0000963
GO:0006396	GO:0036260
GO:0006396	GO:0000966
GO:0006396	GO:0000379
GO:0006396	GO:0031050
GO:0006396	GO:0036404
GO:0006396	GO:0008380
GO:0006396	GO:0031425
GO:0090502	GO:1905267
GO:0090502	GO:0043145
GO:0008092	GO:0034452
GO:0008092	GO:0051373
GO:0008092	GO:0030172
GO:0008092	GO:0048156
GO:0008092	GO:0005519
GO:0008092	GO:0015631
GO:0008092	GO:0005523
GO:0008092	GO:0030506
GO:0008092	GO:0031014
GO:0008092	GO:0030507
GO:0008092	GO:1990147
GO:0008092	GO:0019894
GO:0008092	GO:0008093
GO:0008092	GO:0017166
GO:0008092	GO:0042805
GO:0008092	GO:0003779
GO:0008092	GO:0017022
GO:0008092	GO:0031005
GO:0008092	GO:0031432
GO:0008092	GO:0031013
GO:0008092	GO:0031433
GO:0031342	GO:0051711
GO:0031342	GO:0001911
GO:0031342	GO:1903660
GO:0051495	GO:1905832
GO:0051495	GO:0030844
GO:0051495	GO:0030836
GO:0051495	GO:1905306
GO:0051495	GO:1904901
GO:0051495	GO:0046607
GO:0051495	GO:0010696
GO:0051495	GO:0060298
GO:0051495	GO:1903473
GO:0051495	GO:0110028
GO:0051495	GO:0030841
GO:0051495	GO:2000433
GO:0051495	GO:0030838
GO:0051495	GO:2000251
GO:0051495	GO:1903485
GO:0051495	GO:0031112
GO:0051495	GO:0032233
GO:0004857	GO:0090353
GO:0004857	GO:0042030
GO:0004857	GO:0055105
GO:0004857	GO:0055102
GO:0004857	GO:0046811
GO:0004857	GO:0036479
GO:0004857	GO:0005095
GO:0004857	GO:0046910
GO:0004857	GO:0030251
GO:0004857	GO:0004858
GO:0004857	GO:0015066
GO:0004857	GO:0019210
GO:0004857	GO:0010521
GO:0004857	GO:0030414
GO:0004857	GO:0055104
GO:0004857	GO:1990846
GO:0004857	GO:0060703
GO:0004857	GO:0036487
GO:0004857	GO:0090369
GO:0004857	GO:0019212
GO:0016627	GO:0016634
GO:0016627	GO:0052758
GO:0016627	GO:0016628
GO:0016627	GO:0009917
GO:0016627	GO:0047122
GO:0016627	GO:0052759
GO:0016627	GO:0047542
GO:0016627	GO:0018523
GO:0016627	GO:0047797
GO:0016627	GO:0018129
GO:0016627	GO:0034826
GO:0016627	GO:0033734
GO:0016627	GO:0009918
GO:0016627	GO:0016166
GO:0016627	GO:0034564
GO:0016627	GO:0016635
GO:0016627	GO:0018136
GO:0016627	GO:0047121
GO:0016627	GO:0102725
GO:0016627	GO:0034837
GO:0016627	GO:0051786
GO:0016627	GO:0016636
GO:0016627	GO:0018495
GO:0016627	GO:0034787
GO:0016627	GO:0043830
GO:0016627	GO:0016632
GO:0016627	GO:0018496
GO:0016627	GO:0018497
GO:0016627	GO:0018494
GO:0016627	GO:0034866
GO:0016627	GO:0034580
GO:0016627	GO:0034916
GO:0016627	GO:0043820
GO:0016627	GO:0034845
GO:0016627	GO:0080004
GO:0016627	GO:0070818
GO:0016627	GO:0052760
GO:0016627	GO:0034924
GO:0016627	GO:0033765
GO:0016627	GO:0047123
GO:0016627	GO:0034921
GO:0012501	GO:0070269
GO:0012501	GO:0034050
GO:0012501	GO:0070268
GO:0012501	GO:0006915
GO:0012501	GO:0097468
GO:0012501	GO:0010623
GO:0012501	GO:0097300
GO:0012501	GO:0097707
GO:0012501	GO:0048102
GO:0004810	GO:0052929
GO:0015886	GO:0097037
GO:0015886	GO:0035351
GO:0015886	GO:0020028
GO:0042623	GO:0005260
GO:0042623	GO:0036402
GO:0042623	GO:0070615
GO:0042623	GO:0070463
GO:0042623	GO:0008568
GO:0042623	GO:1990833
GO:0042623	GO:1990939
GO:0042623	GO:0140083
GO:0042623	GO:0061860
GO:0042623	GO:0030899
GO:0042623	GO:0030898
GO:0017003	GO:0045328
GO:0017003	GO:0046805
GO:0017003	GO:0018186
GO:0017003	GO:0018182
GO:0017003	GO:0018174
GO:0031235	GO:0098752
GO:0031235	GO:0098753
GO:0017004	GO:0017062
GO:0017004	GO:0046805
GO:0017004	GO:0018186
GO:0017004	GO:0018174
GO:0017004	GO:0008535
GO:0017004	GO:0010190
GO:0018063	GO:0018379
GO:0031237	GO:1990914
GO:0015036	GO:0015042
GO:0015036	GO:0050451
GO:0015036	GO:0098622
GO:0015036	GO:0015037
GO:0001884	GO:0032551
GO:0001884	GO:0032548
GO:0051302	GO:0009786
GO:0051302	GO:0003427
GO:0051302	GO:0010590
GO:0051302	GO:0007116
GO:0051302	GO:0044863
GO:0051302	GO:2000035
GO:0051302	GO:0032465
GO:0051302	GO:0010482
GO:0030258	GO:0034440
GO:0030258	GO:0034433
GO:0030258	GO:0030259
GO:0030258	GO:0034208
GO:0030258	GO:0034207
GO:0030258	GO:0002933
GO:0006813	GO:0071804
GO:0015385	GO:0086040
